Source_ID,Target_ID,Source_File,Target_File,Source_Member,Target_Member,Source_Member_Type,Target_Member_Type,Dependency_Type,Dependency_Count,Is_Member_Level,Source_Member_ID,Target_Member_ID,Source_Module,Target_Module
153,41,src/com/eteks/sweethome3d/viewcontroller/PlanController.java,src/com/eteks/sweethome3d/model/CollectionEvent.java,,CollectionEvent,file,type,Import,1.0,False,,2014,sweetHome3DViewController,sweetHome3DModel
153,41,src/com/eteks/sweethome3d/viewcontroller/PlanController.java,src/com/eteks/sweethome3d/model/CollectionEvent.java,collectionChanged,ADD,function,var,Use,6.0,True,8830,2016,sweetHome3DViewController,sweetHome3DModel
153,41,src/com/eteks/sweethome3d/viewcontroller/PlanController.java,src/com/eteks/sweethome3d/model/CollectionEvent.java,collectionChanged,Type,function,type,Use,6.0,True,8830,2015,sweetHome3DViewController,sweetHome3DModel
153,41,src/com/eteks/sweethome3d/viewcontroller/PlanController.java,src/com/eteks/sweethome3d/model/CollectionEvent.java,collectionChanged,CollectionEvent,function,type,Use,6.0,True,8830,2014,sweetHome3DViewController,sweetHome3DModel
153,41,src/com/eteks/sweethome3d/viewcontroller/PlanController.java,src/com/eteks/sweethome3d/model/CollectionEvent.java,collectionChanged,DELETE,function,var,Use,6.0,True,8830,2017,sweetHome3DViewController,sweetHome3DModel
153,41,src/com/eteks/sweethome3d/viewcontroller/PlanController.java,src/com/eteks/sweethome3d/model/CollectionEvent.java,collectionChanged,CollectionEvent,function,type,Parameter,1.0,True,8830,2014,sweetHome3DViewController,sweetHome3DModel
153,42,src/com/eteks/sweethome3d/viewcontroller/PlanController.java,src/com/eteks/sweethome3d/model/CollectionListener.java,addModelListeners,CollectionListener,function,type,Call,1.0,True,8822,2023,sweetHome3DViewController,sweetHome3DModel
153,42,src/com/eteks/sweethome3d/viewcontroller/PlanController.java,src/com/eteks/sweethome3d/model/CollectionListener.java,,CollectionListener,file,type,Import,1.0,False,,2023,sweetHome3DViewController,sweetHome3DModel
153,42,src/com/eteks/sweethome3d/viewcontroller/PlanController.java,src/com/eteks/sweethome3d/model/CollectionListener.java,addModelListeners,CollectionListener,function,type,Create,1.0,True,8822,2023,sweetHome3DViewController,sweetHome3DModel
143,53,src/com/eteks/sweethome3d/viewcontroller/HomeController.java,src/com/eteks/sweethome3d/model/HomeLight.java,addHomeFurniture,HomeLight,function,type,Call,1.0,True,7967,2510,sweetHome3DViewController,sweetHome3DModel
143,53,src/com/eteks/sweethome3d/viewcontroller/HomeController.java,src/com/eteks/sweethome3d/model/HomeLight.java,,HomeLight,file,type,Import,1.0,False,,2510,sweetHome3DViewController,sweetHome3DModel
143,53,src/com/eteks/sweethome3d/viewcontroller/HomeController.java,src/com/eteks/sweethome3d/model/HomeLight.java,addHomeFurniture,HomeLight,function,type,Use,1.0,True,7967,2510,sweetHome3DViewController,sweetHome3DModel
